Date,Month_End,Broker,Portfolio,RefCur,Currency,Nominal/Quantity,Cost_Price,Last_Price,Last_Price_Date,Exchange_Rate,Calculated_Amount,Amount_In_USD,Calculated_Accrued_Interest,Accrued_Interest_In_USD,Total_Amount_In_USD,FileDate,Bank,ISIN,Asset,AssetSubtype,Description,Statement_Product_Type,Compliance_Product_Type,Product_Valor,Product,Underlying
2026/6/1,202606,JB SG,B,USD,USD,800,210.7303,235.5411875,2026/6/15,1,203507.586,203507.586,0,0,203507.586,2026/6/1,JB,US67066G1040,Equities,EQUITIES,NVIDIA CORP REGISTERED SHS (NVDA),Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/1,202606,JB SG,B,USD,USD,-550000,0,0,,1,-473000,-473000,0,0,-473000,2026/6/1,JB,,Cash,CURRENT ACCOUNTS,USD CURRENT ACCOUNTS SG99881955-01-USD01,Cash,Cash,,,
2026/6/1,202606,JB SG,A,USD,AUD,224.46,0,0,,0.707753,262.6144996,185.8662,0,0,185.8662,2026/6/1,JB,,Cash,CURRENT ACCOUNTS,AUD CURRENT ACCOUNTS SG99863008-01-AUD01,Cash,Cash,,,
2026/6/1,202606,JB SG,A,USD,JPY,2556,0,0,,0.006234,2120.93359,13.2219,0,0,13.2219,2026/6/1,JB,,Cash,CURRENT ACCOUNTS,JPY CURRENT ACCOUNTS SG99863008-01-JPY01,Cash,Cash,,,
2026/6/1,202606,LGT HK,A,USD,HKD,500000,4.7911,0.127930586,2026/6/16,0.12765197,74839.36926,9553.39292,0,0,9553.39292,2026/6/1,LGT,KYG943091382,Equities,reg-share,R Wan Leader Intl,Equity,Equity,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,78.04765644,2026/6/15,1,92096.2346,92096.2346,0,0,92096.2346,2026/6/1,LGT,XS3391920140,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-28.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/1,202606,LGT HK,B,USD,USD,1262965.12,1,0,,1,1452409.888,1452409.888,7262.07,7262.07,1460761.269,2026/6/1,LGT,,Liquidity,,Deposit - Money Market Call US,TD,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT HK,B,USD,USD,1555,48.4052605,67.73831234,2026/6/15,1,100066.4219,100066.4219,0,0,100066.4219,2026/6/1,LGT,US78433H6751,Equities,share-fund,Ut NEOS Nsdq 100,ETF,Equity,,NEOS Nasdaq 100 High Income ETF Registered-units,NEOS NASDAQ-100(R) High Income ETF;QQQI
2026/6/1,202606,LGT HK,C,USD,USD,-400,22.85815,32.15623751,2026/6/15,1,-12090.74492,-12090.74492,0,0,-12090.74492,2026/6/1,LGT,YY0162278261,Derivatives,otc-p-share-opt,TSLA 373.643P 27/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,A,USD,USD,5795.74,1,0,,1,6259.3992,6259.3992,0,0,6259.3992,2026/6/1,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,USD,-400,17.836,29.83795787,2026/6/15,1,-11338.41977,-11338.41977,0,0,-11338.41977,2026/6/1,LGT,YY0162228845,Derivatives,otc-p-share-opt,TSLA 383.474P 14/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,400,315.59105,524.3719529,2026/6/16,1,234918.6348,234918.6348,0,0,234918.6348,2026/6/1,LGT,US88160R1014,Equities,reg-share,R Tesla,Equity,Equity,,TESLA MOTORS,Tesla Inc;TSLA
2026/6/1,202606,LGT HK,A,USD,JPY,100,174800,101544.3696,2026/6/16,0.00623441,9138998.754,56976.26522,0,0,56976.26522,2026/6/1,LGT,JP3047510007,Equities,reg-share,R GLP J-REIT,Equity,Equity,,,
2026/6/1,202606,LGT HK,A,USD,ZAR,49603.174,60.4799999,53.28722258,2026/6/15,0.06168575,2907536.764,179353.586,0,0,179353.586,2026/6/1,LGT,LU1035779427,Bonds,bond-fund,Ut AB I Gl HY Ptf AA,Bond,Bond,,,
2026/6/1,202606,LGT HK,C,USD,USD,-1000,4.34,11.12377874,2026/6/15,1,-13014.82005,-13014.82005,0,0,-13014.82005,2026/6/1,LGT,YY0161790936,Derivatives,otc-p-share-opt,PDD 88.97P 17/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,79.41383049,2026/6/15,1,64325.2027,64325.2027,0,0,64325.2027,2026/6/1,LGT,XS3361879409,Equities,oth-hybrid,17.15 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 17.15 % 2026-28.09.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 168.75 / 328.335 / 298.575),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,A,USD,JPY,220,65700,55967.21809,2026/6/16,0.00623441,11081515.73,69086.71245,0,0,69086.71245,2026/6/1,LGT,JP3046190009,Equities,reg-share,R Invincible Inv,Equity,Equity,,Invincible Investment Corp Registered-shares,Invincible Investment Corporation;8963.T
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,127.1826529,2026/6/15,1,120823.5203,120823.5203,0,0,120823.5203,2026/6/1,LGT,XS3362107040,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-18.09.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 177.8637 / 327.2517 / 345.2838),
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,90.27884064,2026/6/15,1,72223.07251,72223.07251,0,0,72223.07251,2026/6/1,LGT,CH1559706903,Equities,oth-hybrid,15 Vont 26 FCN,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-29.07.2026 Fixed Coupon Notes linked to Equities Basket,Meta Platforms Inc;META;NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,85.73456181,2026/6/15,1,101166.7829,101166.7829,0,0,101166.7829,2026/6/1,LGT,XS3165213714,Equities,oth-hybrid,12 Citi 26 FCN,FCN,Structured Product,,Citigroup Global Markets Funding Luxembourg S.C.A. 12 % 2026-31.08.2026 Fixed Coupon Notes linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,1004,0,-1.164018908,2026/6/15,1,-958.31155,-958.31155,0,0,-958.31155,2026/6/1,LGT,YY0162293005,Derivatives,accum-otc,NVDA Jun 27 177.0088,Equity AQ,Structured Product,YY0162293005,"R NVIDIA (994529) (the ""Share"")",
2026/6/1,202606,LGT HK,A,USD,ZAR,52976.18,1,0,,0.06168575,58803.64266,3627.3468,0,0,3627.3468,2026/6/1,LGT,,Liquidity,,ZAR account,Cash,Cash,,,
2026/6/1,202606,LGT HK,A,USD,HKD,21343.16,1,0,,0.12765197,17928.27795,2288.58,0,0,2288.58,2026/6/1,LGT,,Liquidity,,HKD account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,HKD,-8288123.35,1,0,,0.12765197,-9862866.757,-1259014.371,0,0,-1259014.371,2026/6/1,LGT,,Credit,,"Fixed Advance HKD, 3.85%, 17.0",TL,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT HK,C,USD,USD,-300,15.6204,23.47489702,2026/6/15,1,-7112.892139,-7112.892139,0,0,-7112.892139,2026/6/1,LGT,YY0161989959,Derivatives,otc-p-share-opt,MSFT 488.1375C 25/2/27,Option,Structured Product,,,
2026/6/1,202606,LGT HK,B,USD,CNY,3.57,1,0,,0.14798591,4.082821126,0.6042,0,0,0.6042,2026/6/1,LGT,,Liquidity,,CNY account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,USD,-200,50.7216,6.739912492,2026/6/15,1,-1078.381936,-1078.381936,0,0,-1078.381936,2026/6/1,LGT,YY0161529342,Derivatives,otc-p-share-opt,TSLA 591.752C 15/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,200,624.855,742.6229518,2026/6/15,1,130701.6396,130701.6396,0,0,130701.6396,2026/6/1,LGT,US30303M1027,Equities,reg-share,R Meta Platform A,Equity,Equity,,FACEBOOK INC - A,Meta Platforms Inc;META
2026/6/1,202606,LGT HK,A,USD,HKD,22792,94.0308665,51.61595608,2026/6/16,0.12765197,1211723.779,154678.9274,0,0,154678.9274,2026/6/1,LGT,CNE1000003X6,Equities,reg-share,R Ping AnIns H,Equity,Equity,,PING AN INS GRP,"Ping An Insurance (Group) Company of China, Ltd.;2318.HK"
2026/6/1,202606,LGT HK,C,USD,USD,-600,9.6897667,0.014376034,2026/6/15,1,-7.416828813,-7.416828813,0,0,-7.416828813,2026/6/1,LGT,YY0161324876,Derivatives,otc-p-share-opt,AAPL 183.7017P 26/6/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,B,USD,USD,300000,100.239,103.6526021,2026/6/15,1,254985.4012,254985.4012,2456.514541,2456.514541,256999.7431,2026/6/1,LGT,US91324PEZ18,Bonds,straight-bond,4.7 Unitedhlth 29,Bond,Bond,,Unitedhealth Group Inc 4.7 % 2024-15.04.2029 Global Bond,UnitedHealth Group Incorporated;UNH
2026/6/1,202606,LGT HK,C,USD,USD,-800,14.3777375,6.76233692,2026/6/15,1,-5301.66782,-5301.66782,0,0,-5301.66782,2026/6/1,LGT,YY0161859616,Derivatives,otc-p-share-opt,NVDA 158.5238P 14/1/27,Option,Structured Product,,,
2026/6/1,202606,LGT HK,B,USD,USD,100000,100,84.5938322,2026/6/15,1,90515.40045,90515.40045,0,0,90515.40045,2026/6/1,LGT,XS3360811148,Equities,oth-hybrid,10 GS Bk 26 FCN,FCN,Structured Product,,Goldman Sachs Bank Europe SE 10 % 2026-09.09.2026 Fixed Coupon Notes linked to UNITEDHEALTH GROUP INC (Strike 327.8416),UnitedHealth Group Incorporated;UNH
2026/6/1,202606,LGT HK,C,USD,USD,852,177.2687559,155.218675,2026/6/16,1,109764.4382,109764.4382,0,0,109764.4382,2026/6/1,LGT,US67066G1040,Equities,reg-share,R NVIDIA,Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT HK,C,USD,USD,300,390.51,422.0896265,2026/6/15,1,119029.2746,119029.2746,0,0,119029.2746,2026/6/1,LGT,US5949181045,Equities,reg-share,R Microsoft,Equity,Equity,,REGISTERED SHS MICROSOFT CORP US5949181045 1000 USD 153.5 NASDAQ,Microsoft Corporation;MSFT
2026/6/1,202606,LGT HK,A,USD,EUR,618,161.7339968,84.21902253,2026/6/15,1.1606,54649.72596,63426.47196,0,0,63426.47196,2026/6/1,LGT,DE0007664039,Equities,bearer-share,B VW /PFD,Equity,Equity,,EUR VOLKSWAGEN AG−PREF (VOW3 GR) DE0007664039,Volkswagen AG;VOW3.DE
2026/6/1,202606,LGT HK,C,USD,USD,-750,5.985,2.927814425,2026/6/15,1,-1756.691862,-1756.691862,0,0,-1756.691862,2026/6/1,LGT,YY0162183784,Derivatives,otc-p-share-opt,NVDA 171.57P 04/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,-184769.41,1,0,,1,-164444.7749,-164444.7749,0,0,-164444.7749,2026/6/1,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,USD,-600,17.3475167,24.57660984,2026/6/15,1,-12239.14956,-12239.14956,0,0,-12239.14956,2026/6/1,LGT,EZ0Y6T0MJWJ0,Derivatives,otc-p-share-opt,NVDA 235.7C 07/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT HK,A,USD,JPY,292347,1,0,,0.00623441,239724.4005,1494.5402,0,0,1494.5402,2026/6/1,LGT,,Liquidity,,JPY account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,116.2218705,2026/6/15,1,139466.2446,139466.2446,0,0,139466.2446,2026/6/1,LGT,XS3158597438,Equities,oth-hybrid,12 Citi 26 FCN,FCN,Structured Product,FCN7309,(CITIC) META-458.9685 MSFT-326.4181 NVDA-134.6648 TSM-242.8340,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Microsoft Corporation;MSFT;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,B,USD,USD,10937.5,1,0,,1,10062.5,10062.5,0,0,10062.5,2026/6/1,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/1,202606,LGT HK,C,USD,USD,-250,19.44768,17.30529318,2026/6/15,1,-4196.532406,-4196.532406,0,0,-4196.532406,2026/6/1,LGT,YY0162183693,Derivatives,otc-p-share-opt,META 522.6564P04/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,-1000,8.93046,9.529427174,2026/6/15,1,-9434.135002,-9434.135002,0,0,-9434.135002,2026/6/1,LGT,YY0162173835,Derivatives,otc-p-share-opt,NVDA 182.8618P29/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,116.2385378,2026/6/15,1,95315.601,95315.601,0,0,95315.601,2026/6/1,LGT,XS3362086293,Equities,oth-hybrid,14.27 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 14.27 % 2026-17.09.2026 Fixed Coupon Notes linked to ALPHABET INC-CL C / NVIDIA CORP / TAIWAN SEMICONDUCTOR-SP ADR (Strike 297.872 / 172.696 / 339.856),
2026/6/1,202606,LGT HK,A,USD,EUR,-83278.65,1,0,,1.1606,-67455.70567,-78289.092,0,0,-78289.092,2026/6/1,LGT,,Credit,,"Fixed Advance EUR, 3.25%, 16.0",TL,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT HK,C,USD,USD,80000,100,114.4141257,2026/6/15,1,96107.86561,96107.86561,0,0,96107.86561,2026/6/1,LGT,XS3357767980,Equities,oth-hybrid,Barc Ct/R NVIDIA 27,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Note 2026-28.05.2027 linked to R NVIDIA (Strike 301.58403) Redemption amount 138.05 %,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT HK,B,USD,USD,200000,97.95,7.986851533,2026/6/15,1,18369.75489,18369.75489,0,0,18369.75489,2026/6/1,LGT,XS1954961295,Bonds,straight-bond,7.5 Logan Grp 22,Bond,Bond,,Logan Group Company Limited 7.5 % 2019-25.08.2022 Eurobond Reg-S-,Logan Group Company Limited;3380.HK
2026/6/1,202606,LGT HK,C,USD,USD,200000,98.71,91.03177652,2026/6/16,1,171139.7398,171139.7398,2589.855054,2589.855054,173574.2036,2026/6/1,LGT,US404280FM61,Bonds,float-bond,FLR HSBC Hldg 37,Bond,Bond,,HSBC Holdings PLC 5.279 % 2026-10.03.2037 Floating rate bond,HSBC Holdings plc;HSBC
2026/6/1,202606,LGT HK,B,USD,USD,2500,96.090824,76.02375892,2026/6/16,1,178655.8335,178655.8335,0,0,178655.8335,2026/6/1,LGT,US4642874329,Bonds,bond-fund,Ut iShs 20+Y TB,ETF,Equity,,iShares 20+ Year Treasury Bond ETF Registered-units Management company / AIFM BlackRock Fund Advisors,iShares 20+ Year Treasury Bond ETF;TLT
2026/6/1,202606,LGT HK,C,USD,USD,150000,100,124.5759578,2026/6/15,1,181258.0185,181258.0185,0,0,181258.0185,2026/6/1,LGT,CH1568572312,Equities,oth-hybrid,15 Vont 26 RCv,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-11.09.2026 Reverse Conv. linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,-250,34.174,33.47699632,2026/6/15,1,-8452.943981,-8452.943981,0,0,-8452.943981,2026/6/1,LGT,YY0161790951,Derivatives,otc-p-share-opt,TSLA 366.15P 17/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,83.80614017,2026/6/15,1,94700.93839,94700.93839,0,0,94700.93839,2026/6/1,LGT,XS3391929018,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-25.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/1,202606,LGT HK,B,USD,USD,500000,101.6094,121.565992,2026/6/15,1,644299.7575,644299.7575,817.4106839,817.4106839,645166.2127,2026/6/1,LGT,US478160BJ28,Bonds,straight-bond,4.375 J & J 33,Bond,Bond,,Johnson & Johnson 4.375 % 2013-05.12.2033,Johnson & Johnson;JNJ
2026/6/1,202606,LGT HK,A,USD,USD,1578,122.1043853,42.04936018,2026/6/15,1,62372.65694,62372.65694,0,0,62372.65694,2026/6/1,LGT,US91680M1071,Equities,reg-share,R Upstart Hldg,Equity,Equity,58052754,Reg. shs Upstart Holdings Inc. (UPST),Upstart Holdings Inc;UPST
2026/6/1,202606,LGT HK,C,USD,USD,-200,36.1608,29.63560833,2026/6/15,1,-5215.867468,-5215.867468,0,0,-5215.867468,2026/6/1,LGT,YY0161724778,Derivatives,otc-p-share-opt,META 518.3048P20/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,B,USD,XAU,32,1,0,,4323.38,25.6,110678.528,0,0,110678.528,2026/6/1,LGT,,Commodities/metals,,XAU metal account gold ounces,Precious Metal,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT HK,A,USD,USD,1266,105.974763,7.71120109,2026/6/15,1,10933.86625,10933.86625,0,0,10933.86625,2026/6/1,LGT,US87918A1051,Equities,reg-share,R Teladoc Health,Equity,Equity,,Teladoc Health Inc Registered-shares United States health care/health care equipment & services,Teladoc Health Inc;TDOC
2026/6/1,202606,LGT HK,C,USD,USD,150000,100,125.3541287,2026/6/15,1,156065.8902,156065.8902,0,0,156065.8902,2026/6/1,LGT,XS3298428940,Equities,oth-hybrid,12 UBS 26 FCN,FCN,Structured Product,FCN7891,(UBS) GOOG-227.5455 NVDA-136.7488 META-482.2402 TSM-257.0952,Alphabet Inc;GOOG;NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,111.0599964,2026/6/15,1,117723.5962,117723.5962,0,0,117723.5962,2026/6/1,LGT,XS3352162534,Equities,oth-hybrid,15 CSI 26 FCN,FCN,Structured Product,,CSI FINANCIAL PRODUCTS LTD 15 % 2026-14.09.2026 Fixed Coupon Notes linked to Equities Basket,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,A,USD,XAU,0,1,0,,4323.38,0,0,0,0,0,2026/6/1,LGT,,Commodities/metals,,XAU metal account gold ounces,Precious Metal,Spot/FX/Deposit/Loans,,,
2026/6/1,202606,LGT HK,B,USD,USD,250000,105.71,78.16638166,2026/6/16,1,211049.2304,211049.2304,4992.4765,4992.4765,216441.105,2026/6/1,LGT,XS2852920342,Bonds,straight-bond,5.95 CathayLife SG 34,Bond,Bond,,CathayLife Singapore Pte. Ltd. 5.95 % 2024-05.07.2034 Eurobond,Cathaylife Singapore Pte Ltd;2455303D SP
2026/6/1,202606,LGT HK,C,USD,USD,80000,100,67.14663665,2026/6/15,1,45659.71292,45659.71292,0,0,45659.71292,2026/6/1,LGT,XS3352316353,Equities,oth-hybrid,CSI Ct/Alibaba Grp 27,BEN,Structured Product,,CSI FINANCIAL PRODUCTS LTD Digital Coupon Note 2026-25.05.2027 linked to R Alibaba Grp /ADR (Strike 143.84) Redemption amount 141.29 %,Alibaba Group Holding Limited;BABA
2026/6/1,202606,LGT HK,B,USD,USD,200000,99.736,99.65170394,2026/6/16,1,227205.885,227205.885,2299.121491,2299.121491,229826.8835,2026/6/1,LGT,XS1865437930,Bonds,straight-bond,3.875 SingTel 28,Bond,Bond,,SingTel Group Treasury Pte Ltd 3.875 % 2018-28.08.2028 EMTN Reg-S-,Singapore Telecommunications Limited;Z74.SI
2026/6/1,202606,LGT HK,C,USD,USD,-2,42,38.83256871,2026/6/15,1,-7378.188054,-7378.188054,0,0,-7378.188054,2026/6/1,LGT,YY0162274468,Derivatives,share-opt,META 740 C 15/01/27,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,100000,100,95.33906226,2026/6/15,1,94385.67164,94385.67164,0,0,94385.67164,2026/6/1,LGT,XS3361704862,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-22.07.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 166.1037 / 324.714 / 337.203),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,150000,100,113.8942574,2026/6/15,1,182800.2831,182800.2831,1073.180718,1073.180718,183948.5865,2026/6/1,LGT,XS3352256864,Equities,oth-hybrid,15 CSI 26 ACN,FCN,Structured Product,,CSI FINANCIAL PRODUCTS LTD 15 % 2026-05.08.2026 Autocallable Notes linked to Equities Basket,Apple Inc;AAPL;Amazon.com Inc;AMZN;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/1,202606,LGT HK,C,USD,USD,150000,100,124.5834868,2026/6/16,1,151368.9365,151368.9365,0,0,151368.9365,2026/6/1,LGT,XS3355429757,Equities,oth-hybrid,15 CSI 26 FCN,FCN,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,-200,19.7765,28.50550107,2026/6/15,1,-5473.053014,-5473.053014,0,0,-5473.053014,2026/6/1,LGT,YY0162327704,Derivatives,otc-p-share-opt,TSLA 494.412C 15/10/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,C,USD,USD,-400,11.541975,0.864247826,2026/6/15,1,-397.5502757,-397.5502757,0,0,-397.5502757,2026/6/1,LGT,YY0162078174,Derivatives,otc-p-share-opt,TSM 291.9442P 24/07/26,Option,Structured Product,,,
2026/6/1,202606,LGT HK,A,USD,JPY,210,77500,54775.31108,2026/6/16,0.00623441,10122483.66,63107.71335,0,0,63107.71335,2026/6/1,LGT,JP3046400002,Equities,reg-share,R Jp Hotel REIT,Equity,Equity,,Japan Hotel REIT Investment Corp Registered-shares,Japan Hotel REIT Investment Corporation;8985.T
2026/6/1,202606,LGT HK,B,USD,USD,1567,48.1936822,49.6347016,2026/6/15,1,74666.47431,74666.47431,0,0,74666.47431,2026/6/1,LGT,US78433H3030,Equities,share-fund,Ut NEOS S&P 500,ETF,Equity,,NEOS S&P 500(R) High Income ETF Registered-units,Neos S&P 500(R) High Income ETF;SPYI
2026/6/1,202606,LGT HK,B,USD,USD,2625,86.4749638,91.74757033,2026/6/15,1,250470.867,250470.867,0,0,250470.867,2026/6/1,LGT,US4642898591,Others,strat-fund,Ut Ishs Cr 80/20,ETF,Equity,,iShares Core 80/20 Aggressive Allocation ETF Registered-units Management company / AIFM BlackRock Fund Advisors,iShares Core 80/20 Aggressive Allocation ETF;AOA
2026/6/1,202606,LGT HK,C,USD,USD,-500,21.804,5.67931321,2026/6/15,1,-2527.292766,-2527.292766,0,0,-2527.292766,2026/6/1,LGT,YY0161741483,Derivatives,otc-p-share-opt,NVDA 172.615P 25/11/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,150000,100,135.350917,2026/6/15,1,188814.5292,188814.5292,0,0,188814.5292,2026/6/1,LGT,XS3305488788,Equities,oth-hybrid,Barc Ct/R NVIDIA 26,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Notes 2026-16.07.2026 linked to NVIDIA (Strike 167) Redemption Amount 114.93%,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,A,USD,USD,200000,100,121.5321642,2026/6/15,1,281954.6209,281954.6209,0,0,281954.6209,2026/6/1,LGT,XS3391920140,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-28.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/1,202606,LGT SG,C,USD,USD,-1000,29.20102,0.064326328,2026/6/15,1,-76.54737074,-76.54737074,0,0,-76.54737074,2026/6/1,LGT,YY0161311030,Derivatives,otc-p-share-opt,TSLA 267.0825 P24/6/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1200,8.73,0.025119609,2026/6/15,1,-35.87080166,-35.87080166,0,0,-35.87080166,2026/6/1,LGT,YY0161310982,Derivatives,otc-p-share-opt,NVDA 119.31P 24/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1500,12.58,7.28266555,2026/6/15,1,-10705.51835,-10705.51835,0,0,-10705.51835,2026/6/1,LGT,YY0162050108,Derivatives,otc-p-share-opt,NVDA 159.1P 17/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,250000,100,124.3164658,2026/6/15,1,335654.4577,335654.4577,0,0,335654.4577,2026/6/1,LGT,XS3357767980,Equities,oth-hybrid,Barc Ct/R NVIDIA 27,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Note 2026-28.05.2027 linked to R NVIDIA (Strike 301.58403) Redemption amount 138.05 %,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,A,USD,USD,-400,9.624,6.500088634,2026/6/15,1,-2470.035014,-2470.035014,0,0,-2470.035014,2026/6/1,LGT,YY0162253470,Derivatives,otc-p-share-opt,TSM 344.86P 21/08/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-15,16.45,12.32618682,2026/6/15,1,-20707.99386,-20707.99386,0,0,-20707.99386,2026/6/1,LGT,YY0162125231,Derivatives,share-opt,NVDA 180 P 18/12/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-1000,8.0514,0.152287569,2026/6/15,1,-162.9451375,-162.9451375,0,0,-162.9451375,2026/6/1,LGT,YY0161825195,Derivatives,otc-p-share-opt,NVDA 162.945P 02/07/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,19.4,38.77261476,2026/6/15,1,-32181.27025,-32181.27025,0,0,-32181.27025,2026/6/1,LGT,YY0160971081,Derivatives,share-opt,NVDA 180 C 18/12/26,Option,Structured Product,,The Options Clearing Corp OCC Option NVDA 180 Call 18 December 2026 100,NVIDIA Corporation;NVDA
2026/6/1,202606,LGT SG,C,USD,USD,-3000,14.4391,74.44029443,2026/6/15,1,-207688.4237,-207688.4237,0,0,-207688.4237,2026/6/1,LGT,YY0161149828,Derivatives,otc-p-share-opt,NVDA 166.605 C15/04/27,Option,Structured Product,,,
2026/6/1,202606,LGT SG,A,USD,USD,-300,22.3727333,4.711536474,2026/6/15,1,-1413.457454,-1413.457454,0,0,-1413.457454,2026/6/1,LGT,YY0161533872,Derivatives,otc-p-share-opt,TSLA 290.017P 16/09/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-10,8.95,0.025823231,2026/6/15,1,-20.91681682,-20.91681682,0,0,-20.91681682,2026/6/1,LGT,YY0162046155,Derivatives,share-opt,NVDA 168 P 18/06/26,Option,Structured Product,,,
2026/6/1,202606,LGT SG,C,USD,USD,-5,102,32.41824422,2026/6/15,1,-13291.48013,-13291.48013,0,0,-13291.48013,2026/6/1,LGT,YY0161787932,Derivatives,share-opt,TSLA 800 C 21/01/28,Option,Structured Product,,,
