Date,Month_End,Broker,Portfolio,RefCur,Currency,Nominal/Quantity,Cost_Price,Last_Price,Last_Price_Date,Exchange_Rate,Calculated_Amount,Amount_In_USD,Calculated_Accrued_Interest,Accrued_Interest_In_USD,Total_Amount_In_USD,FileDate,Bank,ISIN,Asset,AssetSubtype,Description,Statement_Product_Type,Compliance_Product_Type,Product_Valor,Product,Underlying
2026/6/16,202606,JB SG,B,USD,USD,-550000,0,0,,1,-550000,-550000,0,0,-550000,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,USD CURRENT ACCOUNTS SG99881955-01-USD01,Cash,Cash,,,
2026/6/16,202606,JB SG,A,USD,AUD,224.46,0,0,,0.707753,224.4568373,158.86,0,0,158.86,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,AUD CURRENT ACCOUNTS SG99863008-01-AUD01,Cash,Cash,,,
2026/6/16,202606,JB SG,A,USD,JPY,2556,0,0,,0.006234,2555.341675,15.93,0,0,15.93,2026/6/17,JB,,Cash,CURRENT ACCOUNTS,JPY CURRENT ACCOUNTS SG99863008-01-JPY01,Cash,Cash,,,
2026/6/16,202606,LGT HK,A,USD,HKD,500000,4.7911,0.127930586,2026/6/16,0.12765197,63965.27287,8165.293094,0,0,8165.293094,2026/6/16,LGT,KYG943091382,Equities,reg-share,R Wan Leader Intl,Equity,Equity,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,78.04765644,2026/6/15,1,78047.65644,78047.65644,0,0,78047.65644,2026/6/16,LGT,XS3391920140,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-28.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/16,202606,LGT HK,B,USD,USD,1262965.12,1,0,,1,1262965.12,1262965.12,7262.07,7262.07,1270227.19,2026/6/16,LGT,,Liquidity,,Deposit - Money Market Call US,TD,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,LGT HK,B,USD,USD,1555,48.4052605,67.73831234,2026/6/15,1,105333.0757,105333.0757,0,0,105333.0757,2026/6/16,LGT,US78433H6751,Equities,share-fund,Ut NEOS Nsdq 100,ETF,Equity,,NEOS Nasdaq 100 High Income ETF Registered-units,NEOS NASDAQ-100(R) High Income ETF;QQQI
2026/6/16,202606,LGT HK,C,USD,USD,-400,22.85815,32.15623751,2026/6/15,1,-12862.4946,-12862.4946,0,0,-12862.4946,2026/6/16,LGT,YY0162278261,Derivatives,otc-p-share-opt,TSLA 373.643P 27/11/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,A,USD,USD,5795.74,1,0,,1,5795.74,5795.74,0,0,5795.74,2026/6/16,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,USD,-400,17.836,29.83795787,2026/6/15,1,-11935.17871,-11935.17871,0,0,-11935.17871,2026/6/16,LGT,YY0162228845,Derivatives,otc-p-share-opt,TSLA 383.474P 14/09/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,400,315.59105,524.3719529,2026/6/16,1,209748.7811,209748.7811,0,0,209748.7811,2026/6/16,LGT,US88160R1014,Equities,reg-share,R Tesla,Equity,Equity,,TESLA MOTORS,Tesla Inc;TSLA
2026/6/16,202606,LGT HK,A,USD,JPY,100,174800,101544.3696,2026/6/16,0.00623441,10154443.06,63306.96135,0,0,63306.96135,2026/6/16,LGT,JP3047510007,Equities,reg-share,R GLP J-REIT,Equity,Equity,,,
2026/6/16,202606,LGT HK,A,USD,ZAR,49603.174,60.4799999,53.28722258,2026/6/15,0.06168575,2643215.24,163048.7145,0,0,163048.7145,2026/6/16,LGT,LU1035779427,Bonds,bond-fund,Ut AB I Gl HY Ptf AA,Bond,Bond,,,
2026/6/16,202606,LGT HK,C,USD,USD,-1000,4.34,11.12377874,2026/6/15,1,-11123.77782,-11123.77782,0,0,-11123.77782,2026/6/16,LGT,YY0161790936,Derivatives,otc-p-share-opt,PDD 88.97P 17/12/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,79.41383049,2026/6/15,1,79413.83049,79413.83049,0,0,79413.83049,2026/6/16,LGT,XS3361879409,Equities,oth-hybrid,17.15 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 17.15 % 2026-28.09.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 168.75 / 328.335 / 298.575),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,A,USD,JPY,220,65700,55967.21809,2026/6/16,0.00623441,12312795.25,76763.01383,0,0,76763.01383,2026/6/16,LGT,JP3046190009,Equities,reg-share,R Invincible Inv,Equity,Equity,,Invincible Investment Corp Registered-shares,Invincible Investment Corporation;8963.T
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,127.1826529,2026/6/15,1,127182.6529,127182.6529,0,0,127182.6529,2026/6/16,LGT,XS3362107040,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-18.09.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 177.8637 / 327.2517 / 345.2838),
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,90.27884064,2026/6/15,1,90278.84064,90278.84064,0,0,90278.84064,2026/6/16,LGT,CH1559706903,Equities,oth-hybrid,15 Vont 26 FCN,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-29.07.2026 Fixed Coupon Notes linked to Equities Basket,Meta Platforms Inc;META;NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,85.73456181,2026/6/15,1,85734.56181,85734.56181,0,0,85734.56181,2026/6/16,LGT,XS3165213714,Equities,oth-hybrid,12 Citi 26 FCN,FCN,Structured Product,,Citigroup Global Markets Funding Luxembourg S.C.A. 12 % 2026-31.08.2026 Fixed Coupon Notes linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,1004,0,-1.164018908,2026/6/15,1,-1168.672622,-1168.672622,0,0,-1168.672622,2026/6/16,LGT,YY0162293005,Derivatives,accum-otc,NVDA Jun 27 177.0088,Equity AQ,Structured Product,YY0162293005,"R NVIDIA (994529) (the ""Share"")",
2026/6/16,202606,LGT HK,A,USD,ZAR,52976.18,1,0,,0.06168575,52976.25465,3267.88,0,0,3267.88,2026/6/16,LGT,,Liquidity,,ZAR account,Cash,Cash,,,
2026/6/16,202606,LGT HK,A,USD,HKD,21343.16,1,0,,0.12765197,21343.18804,2724.5,0,0,2724.5,2026/6/16,LGT,,Liquidity,,HKD account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,HKD,-8288123.35,1,0,,0.12765197,-8288123.325,-1057995.27,0,0,-1057995.27,2026/6/16,LGT,,Credit,,"Fixed Advance HKD, 3.85%, 17.0",TL,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,LGT HK,C,USD,USD,-300,15.6204,23.47489702,2026/6/15,1,-7042.467464,-7042.467464,0,0,-7042.467464,2026/6/16,LGT,YY0161989959,Derivatives,otc-p-share-opt,MSFT 488.1375C 25/2/27,Option,Structured Product,,,
2026/6/16,202606,LGT HK,B,USD,CNY,3.57,1,0,,0.14798591,3.58142204,0.53,0,0,0.53,2026/6/16,LGT,,Liquidity,,CNY account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,USD,-200,50.7216,6.739912492,2026/6/15,1,-1347.97742,-1347.97742,0,0,-1347.97742,2026/6/16,LGT,YY0161529342,Derivatives,otc-p-share-opt,TSLA 591.752C 15/09/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,200,624.855,742.6229518,2026/6/15,1,148524.5904,148524.5904,0,0,148524.5904,2026/6/16,LGT,US30303M1027,Equities,reg-share,R Meta Platform A,Equity,Equity,,FACEBOOK INC - A,Meta Platforms Inc;META
2026/6/16,202606,LGT HK,A,USD,HKD,22792,94.0308665,51.61595608,2026/6/16,0.12765197,1176430.853,150173.7159,0,0,150173.7159,2026/6/16,LGT,CNE1000003X6,Equities,reg-share,R Ping AnIns H,Equity,Equity,,PING AN INS GRP,"Ping An Insurance (Group) Company of China, Ltd.;2318.HK"
2026/6/16,202606,LGT HK,C,USD,USD,-600,9.6897667,0.014376034,2026/6/15,1,-8.62421955,-8.62421955,0,0,-8.62421955,2026/6/16,LGT,YY0161324876,Derivatives,otc-p-share-opt,AAPL 183.7017P 26/6/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,B,USD,USD,300000,100.239,103.6526021,2026/6/15,1,310957.8063,310957.8063,2456.514541,2456.514541,313414.3209,2026/6/16,LGT,US91324PEZ18,Bonds,straight-bond,4.7 Unitedhlth 29,Bond,Bond,,Unitedhealth Group Inc 4.7 % 2024-15.04.2029 Global Bond,UnitedHealth Group Incorporated;UNH
2026/6/16,202606,LGT HK,C,USD,USD,-800,14.3777375,6.76233692,2026/6/15,1,-5409.865122,-5409.865122,0,0,-5409.865122,2026/6/16,LGT,YY0161859616,Derivatives,otc-p-share-opt,NVDA 158.5238P 14/1/27,Option,Structured Product,,,
2026/6/16,202606,LGT HK,B,USD,USD,100000,100,84.5938322,2026/6/15,1,84593.8322,84593.8322,0,0,84593.8322,2026/6/16,LGT,XS3360811148,Equities,oth-hybrid,10 GS Bk 26 FCN,FCN,Structured Product,,Goldman Sachs Bank Europe SE 10 % 2026-09.09.2026 Fixed Coupon Notes linked to UNITEDHEALTH GROUP INC (Strike 327.8416),UnitedHealth Group Incorporated;UNH
2026/6/16,202606,LGT HK,C,USD,USD,852,177.2687559,155.218675,2026/6/16,1,132246.3111,132246.3111,0,0,132246.3111,2026/6/16,LGT,US67066G1040,Equities,reg-share,R NVIDIA,Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
2026/6/16,202606,LGT HK,C,USD,USD,300,390.51,422.0896265,2026/6/15,1,126626.8879,126626.8879,0,0,126626.8879,2026/6/16,LGT,US5949181045,Equities,reg-share,R Microsoft,Equity,Equity,,REGISTERED SHS MICROSOFT CORP US5949181045 1000 USD 153.5 NASDAQ,Microsoft Corporation;MSFT
2026/6/16,202606,LGT HK,A,USD,EUR,618,161.7339968,84.21902253,2026/6/15,1.1606,52047.35806,60406.16377,0,0,60406.16377,2026/6/16,LGT,DE0007664039,Equities,bearer-share,B VW /PFD,Equity,Equity,,EUR VOLKSWAGEN AG−PREF (VOW3 GR) DE0007664039,Volkswagen AG;VOW3.DE
2026/6/16,202606,LGT HK,C,USD,USD,-750,5.985,2.927814425,2026/6/15,1,-2195.864827,-2195.864827,0,0,-2195.864827,2026/6/16,LGT,YY0162183784,Derivatives,otc-p-share-opt,NVDA 171.57P 04/09/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,-184769.41,1,0,,1,-184769.41,-184769.41,0,0,-184769.41,2026/6/16,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,USD,-600,17.3475167,24.57660984,2026/6/15,1,-14745.96333,-14745.96333,0,0,-14745.96333,2026/6/16,LGT,EZ0Y6T0MJWJ0,Derivatives,otc-p-share-opt,NVDA 235.7C 07/01/27,Option,Structured Product,,,
2026/6/16,202606,LGT HK,A,USD,JPY,292347,1,0,,0.00623441,292346.8299,1822.61,0,0,1822.61,2026/6/16,LGT,,Liquidity,,JPY account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,116.2218705,2026/6/15,1,116221.8705,116221.8705,0,0,116221.8705,2026/6/16,LGT,XS3158597438,Equities,oth-hybrid,12 Citi 26 FCN,FCN,Structured Product,FCN7309,(CITIC) META-458.9685 MSFT-326.4181 NVDA-134.6648 TSM-242.8340,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Microsoft Corporation;MSFT;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,B,USD,USD,10937.5,1,0,,1,10937.5,10937.5,0,0,10937.5,2026/6/16,LGT,,Liquidity,,USD account,Cash,Cash,,,
2026/6/16,202606,LGT HK,C,USD,USD,-250,19.44768,17.30529318,2026/6/15,1,-4326.322068,-4326.322068,0,0,-4326.322068,2026/6/16,LGT,YY0162183693,Derivatives,otc-p-share-opt,META 522.6564P04/11/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,-1000,8.93046,9.529427174,2026/6/15,1,-9529.429295,-9529.429295,0,0,-9529.429295,2026/6/16,LGT,YY0162173835,Derivatives,otc-p-share-opt,NVDA 182.8618P29/10/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,116.2385378,2026/6/15,1,116238.5378,116238.5378,0,0,116238.5378,2026/6/16,LGT,XS3362086293,Equities,oth-hybrid,14.27 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 14.27 % 2026-17.09.2026 Fixed Coupon Notes linked to ALPHABET INC-CL C / NVIDIA CORP / TAIWAN SEMICONDUCTOR-SP ADR (Strike 297.872 / 172.696 / 339.856),
2026/6/16,202606,LGT HK,A,USD,EUR,-83278.65,1,0,,1.1606,-83278.64897,-96653.2,0,0,-96653.2,2026/6/16,LGT,,Credit,,"Fixed Advance EUR, 3.25%, 16.0",TL,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,LGT HK,C,USD,USD,80000,100,114.4141257,2026/6/15,1,91531.30058,91531.30058,0,0,91531.30058,2026/6/16,LGT,XS3357767980,Equities,oth-hybrid,Barc Ct/R NVIDIA 27,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Note 2026-28.05.2027 linked to R NVIDIA (Strike 301.58403) Redemption amount 138.05 %,NVIDIA Corporation;NVDA
2026/6/16,202606,LGT HK,B,USD,USD,200000,97.95,7.986851533,2026/6/15,1,15973.6999,15973.6999,0,0,15973.6999,2026/6/16,LGT,XS1954961295,Bonds,straight-bond,7.5 Logan Grp 22,Bond,Bond,,Logan Group Company Limited 7.5 % 2019-25.08.2022 Eurobond Reg-S-,Logan Group Company Limited;3380.HK
2026/6/16,202606,LGT HK,C,USD,USD,200000,98.71,91.03177652,2026/6/16,1,182063.553,182063.553,2589.855054,2589.855054,184653.4081,2026/6/16,LGT,US404280FM61,Bonds,float-bond,FLR HSBC Hldg 37,Bond,Bond,,HSBC Holdings PLC 5.279 % 2026-10.03.2037 Floating rate bond,HSBC Holdings plc;HSBC
2026/6/16,202606,LGT HK,B,USD,USD,2500,96.090824,76.02375892,2026/6/16,1,190059.3973,190059.3973,0,0,190059.3973,2026/6/16,LGT,US4642874329,Bonds,bond-fund,Ut iShs 20+Y TB,ETF,Equity,,iShares 20+ Year Treasury Bond ETF Registered-units Management company / AIFM BlackRock Fund Advisors,iShares 20+ Year Treasury Bond ETF;TLT
2026/6/16,202606,LGT HK,C,USD,USD,150000,100,124.5759578,2026/6/15,1,186863.9366,186863.9366,0,0,186863.9366,2026/6/16,LGT,CH1568572312,Equities,oth-hybrid,15 Vont 26 RCv,FCN,Structured Product,,Vontobel Financial Products Ltd 15 % 2026-11.09.2026 Reverse Conv. linked to Equities Basket,Alphabet Inc;GOOG;Apple Inc;AAPL;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,-250,34.174,33.47699632,2026/6/15,1,-8369.251466,-8369.251466,0,0,-8369.251466,2026/6/16,LGT,YY0161790951,Derivatives,otc-p-share-opt,TSLA 366.15P 17/12/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,83.80614017,2026/6/15,1,83806.14017,83806.14017,0,0,83806.14017,2026/6/16,LGT,XS3391929018,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-25.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/16,202606,LGT HK,B,USD,USD,500000,101.6094,121.565992,2026/6/15,1,607829.9599,607829.9599,817.4106839,817.4106839,608647.3705,2026/6/16,LGT,US478160BJ28,Bonds,straight-bond,4.375 J & J 33,Bond,Bond,,Johnson & Johnson 4.375 % 2013-05.12.2033,Johnson & Johnson;JNJ
2026/6/16,202606,LGT HK,A,USD,USD,1578,122.1043853,42.04936018,2026/6/15,1,66353.89036,66353.89036,0,0,66353.89036,2026/6/16,LGT,US91680M1071,Equities,reg-share,R Upstart Hldg,Equity,Equity,58052754,Reg. shs Upstart Holdings Inc. (UPST),Upstart Holdings Inc;UPST
2026/6/16,202606,LGT HK,C,USD,USD,-200,36.1608,29.63560833,2026/6/15,1,-5927.122123,-5927.122123,0,0,-5927.122123,2026/6/16,LGT,YY0161724778,Derivatives,otc-p-share-opt,META 518.3048P20/11/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,B,USD,XAU,32,1,0,,4323.38,32,138348.16,0,0,138348.16,2026/6/16,LGT,,Commodities/metals,,XAU metal account gold ounces,Precious Metal,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,LGT HK,A,USD,USD,1266,105.974763,7.71120109,2026/6/15,1,9762.38058,9762.38058,0,0,9762.38058,2026/6/16,LGT,US87918A1051,Equities,reg-share,R Teladoc Health,Equity,Equity,,Teladoc Health Inc Registered-shares United States health care/health care equipment & services,Teladoc Health Inc;TDOC
2026/6/16,202606,LGT HK,C,USD,USD,150000,100,125.3541287,2026/6/15,1,188031.193,188031.193,0,0,188031.193,2026/6/16,LGT,XS3298428940,Equities,oth-hybrid,12 UBS 26 FCN,FCN,Structured Product,FCN7891,(UBS) GOOG-227.5455 NVDA-136.7488 META-482.2402 TSM-257.0952,Alphabet Inc;GOOG;NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,111.0599964,2026/6/15,1,111059.9964,111059.9964,0,0,111059.9964,2026/6/16,LGT,XS3352162534,Equities,oth-hybrid,15 CSI 26 FCN,FCN,Structured Product,,CSI FINANCIAL PRODUCTS LTD 15 % 2026-14.09.2026 Fixed Coupon Notes linked to Equities Basket,NVIDIA Corporation;NVDA;Meta Platforms Inc;META;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,A,USD,XAU,0,1,0,,4323.38,0,0,0,0,0,2026/6/16,LGT,,Commodities/metals,,XAU metal account gold ounces,Precious Metal,Spot/FX/Deposit/Loans,,,
2026/6/16,202606,LGT HK,B,USD,USD,250000,105.71,78.16638166,2026/6/16,1,195415.9541,195415.9541,4992.4765,4992.4765,200408.4306,2026/6/16,LGT,XS2852920342,Bonds,straight-bond,5.95 CathayLife SG 34,Bond,Bond,,CathayLife Singapore Pte. Ltd. 5.95 % 2024-05.07.2034 Eurobond,Cathaylife Singapore Pte Ltd;2455303D SP
2026/6/16,202606,LGT HK,C,USD,USD,80000,100,67.14663665,2026/6/15,1,53717.30932,53717.30932,0,0,53717.30932,2026/6/16,LGT,XS3352316353,Equities,oth-hybrid,CSI Ct/Alibaba Grp 27,BEN,Structured Product,,CSI FINANCIAL PRODUCTS LTD Digital Coupon Note 2026-25.05.2027 linked to R Alibaba Grp /ADR (Strike 143.84) Redemption amount 141.29 %,Alibaba Group Holding Limited;BABA
2026/6/16,202606,LGT HK,B,USD,USD,200000,99.736,99.65170394,2026/6/16,1,199303.4079,199303.4079,2299.121491,2299.121491,201602.5294,2026/6/16,LGT,XS1865437930,Bonds,straight-bond,3.875 SingTel 28,Bond,Bond,,SingTel Group Treasury Pte Ltd 3.875 % 2018-28.08.2028 EMTN Reg-S-,Singapore Telecommunications Limited;Z74.SI
2026/6/16,202606,LGT HK,C,USD,USD,-2,42,38.83256871,2026/6/15,1,-7766.513741,-7766.513741,0,0,-7766.513741,2026/6/16,LGT,YY0162274468,Derivatives,share-opt,META 740 C 15/01/27,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,100000,100,95.33906226,2026/6/15,1,95339.06226,95339.06226,0,0,95339.06226,2026/6/16,LGT,XS3361704862,Equities,oth-hybrid,18 Nomura 26 FCN,FCN,Structured Product,,Nomura International Funding Pte Ltd 18 % 2026-22.07.2026 Fixed Coupon Notes linked to NVIDIA CORP / TESLA INC / TAIWAN SEMICONDUCTOR-SP ADR (Strike 166.1037 / 324.714 / 337.203),NVIDIA Corporation;NVDA;Tesla Inc;TSLA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,150000,100,113.8942574,2026/6/15,1,170841.3861,170841.3861,1073.180718,1073.180718,171914.5668,2026/6/16,LGT,XS3352256864,Equities,oth-hybrid,15 CSI 26 ACN,FCN,Structured Product,,CSI FINANCIAL PRODUCTS LTD 15 % 2026-05.08.2026 Autocallable Notes linked to Equities Basket,Apple Inc;AAPL;Amazon.com Inc;AMZN;NVIDIA Corporation;NVDA;Taiwan Semiconductor Manufacturing Company Limited;TSM
2026/6/16,202606,LGT HK,C,USD,USD,150000,100,124.5834868,2026/6/16,1,186875.2302,186875.2302,0,0,186875.2302,2026/6/16,LGT,XS3355429757,Equities,oth-hybrid,15 CSI 26 FCN,FCN,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,-200,19.7765,28.50550107,2026/6/15,1,-5701.09689,-5701.09689,0,0,-5701.09689,2026/6/16,LGT,YY0162327704,Derivatives,otc-p-share-opt,TSLA 494.412C 15/10/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,C,USD,USD,-400,11.541975,0.864247826,2026/6/15,1,-345.6958919,-345.6958919,0,0,-345.6958919,2026/6/16,LGT,YY0162078174,Derivatives,otc-p-share-opt,TSM 291.9442P 24/07/26,Option,Structured Product,,,
2026/6/16,202606,LGT HK,A,USD,JPY,210,77500,54775.31108,2026/6/16,0.00623441,11502822.34,71713.31063,0,0,71713.31063,2026/6/16,LGT,JP3046400002,Equities,reg-share,R Jp Hotel REIT,Equity,Equity,,Japan Hotel REIT Investment Corp Registered-shares,Japan Hotel REIT Investment Corporation;8985.T
2026/6/16,202606,LGT HK,B,USD,USD,1567,48.1936822,49.6347016,2026/6/15,1,77777.57741,77777.57741,0,0,77777.57741,2026/6/16,LGT,US78433H3030,Equities,share-fund,Ut NEOS S&P 500,ETF,Equity,,NEOS S&P 500(R) High Income ETF Registered-units,Neos S&P 500(R) High Income ETF;SPYI
2026/6/16,202606,LGT HK,B,USD,USD,2625,86.4749638,91.74757033,2026/6/15,1,240837.3721,240837.3721,0,0,240837.3721,2026/6/16,LGT,US4642898591,Others,strat-fund,Ut Ishs Cr 80/20,ETF,Equity,,iShares Core 80/20 Aggressive Allocation ETF Registered-units Management company / AIFM BlackRock Fund Advisors,iShares Core 80/20 Aggressive Allocation ETF;AOA
2026/6/16,202606,LGT HK,C,USD,USD,-500,21.804,5.67931321,2026/6/15,1,-2839.654793,-2839.654793,0,0,-2839.654793,2026/6/16,LGT,YY0161741483,Derivatives,otc-p-share-opt,NVDA 172.615P 25/11/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,150000,100,135.350917,2026/6/15,1,203026.3755,203026.3755,0,0,203026.3755,2026/6/16,LGT,XS3305488788,Equities,oth-hybrid,Barc Ct/R NVIDIA 26,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Notes 2026-16.07.2026 linked to NVIDIA (Strike 167) Redemption Amount 114.93%,NVIDIA Corporation;NVDA
2026/6/16,202606,LGT SG,A,USD,USD,200000,100,121.5321642,2026/6/15,1,243064.3284,243064.3284,0,0,243064.3284,2026/6/16,LGT,XS3391920140,Equities,oth-hybrid,12 Barc 26 FCN,FCN,Structured Product,,Barclays Bank PLC 12 % 2026-28.09.2026 Fixed Coupon Notes linked to Equities Basket,
2026/6/16,202606,LGT SG,C,USD,USD,-1000,29.20102,0.064326328,2026/6/15,1,-64.32552163,-64.32552163,0,0,-64.32552163,2026/6/16,LGT,YY0161311030,Derivatives,otc-p-share-opt,TSLA 267.0825 P24/6/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-1200,8.73,0.025119609,2026/6/15,1,-30.14353081,-30.14353081,0,0,-30.14353081,2026/6/16,LGT,YY0161310982,Derivatives,otc-p-share-opt,NVDA 119.31P 24/06/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-1500,12.58,7.28266555,2026/6/15,1,-10923.99832,-10923.99832,0,0,-10923.99832,2026/6/16,LGT,YY0162050108,Derivatives,otc-p-share-opt,NVDA 159.1P 17/12/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,250000,100,124.3164658,2026/6/15,1,310791.1645,310791.1645,0,0,310791.1645,2026/6/16,LGT,XS3357767980,Equities,oth-hybrid,Barc Ct/R NVIDIA 27,BEN,Structured Product,,Barclays Bank PLC Digital Coupon Note 2026-28.05.2027 linked to R NVIDIA (Strike 301.58403) Redemption amount 138.05 %,NVIDIA Corporation;NVDA
2026/6/16,202606,LGT SG,A,USD,USD,-400,9.624,6.500088634,2026/6/15,1,-2600.036857,-2600.036857,0,0,-2600.036857,2026/6/16,LGT,YY0162253470,Derivatives,otc-p-share-opt,TSM 344.86P 21/08/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-15,16.45,12.32618682,2026/6/15,1,-18489.28023,-18489.28023,0,0,-18489.28023,2026/6/16,LGT,YY0162125231,Derivatives,share-opt,NVDA 180 P 18/12/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-1000,8.0514,0.152287569,2026/6/15,1,-152.2851752,-152.2851752,0,0,-152.2851752,2026/6/16,LGT,YY0161825195,Derivatives,otc-p-share-opt,NVDA 162.945P 02/07/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-10,19.4,38.77261476,2026/6/15,1,-38772.61476,-38772.61476,0,0,-38772.61476,2026/6/16,LGT,YY0160971081,Derivatives,share-opt,NVDA 180 C 18/12/26,Option,Structured Product,,The Options Clearing Corp OCC Option NVDA 180 Call 18 December 2026 100,NVIDIA Corporation;NVDA
2026/6/16,202606,LGT SG,C,USD,USD,-3000,14.4391,74.44029443,2026/6/15,1,-223320.8857,-223320.8857,0,0,-223320.8857,2026/6/16,LGT,YY0161149828,Derivatives,otc-p-share-opt,NVDA 166.605 C15/04/27,Option,Structured Product,,,
2026/6/16,202606,LGT SG,A,USD,USD,-300,22.3727333,4.711536474,2026/6/15,1,-1413.457454,-1413.457454,0,0,-1413.457454,2026/6/16,LGT,YY0161533872,Derivatives,otc-p-share-opt,TSLA 290.017P 16/09/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-10,8.95,0.025823231,2026/6/15,1,-25.82323064,-25.82323064,0,0,-25.82323064,2026/6/16,LGT,YY0162046155,Derivatives,share-opt,NVDA 168 P 18/06/26,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,-5,102,32.41824422,2026/6/15,1,-16209.12211,-16209.12211,0,0,-16209.12211,2026/6/16,LGT,YY0161787932,Derivatives,share-opt,TSLA 800 C 21/01/28,Option,Structured Product,,,
2026/6/16,202606,LGT SG,C,USD,USD,24000,149.1875517,171.6951083,2026/6/16,1,4120682.599,4120682.599,0,0,4120682.599,2026/6/16,LGT,US67066G1040,Equities,reg-share,R NVIDIA,Equity,Equity,NVDA,NVIDIA C,NVIDIA Corporation;NVDA
